school_server_code,English Beginner,English Elementary,Geometric Reasoning Part I,Geometric Reasoning Part II,Linear Equations,Proportional Reasoning,Atomic Structure,Sound,Understanding Motion,Basic Astronomy,Health and Disease,Ecosystem,Reflecting on Values,I2c
4231023-tg123,5,0,1,0,0,0,0,0,0,0,0,0,0,0
4231084-tg184,0,0,0,0,0,0,2,0,0,2,0,0,0,0
4141008-tg108,0,0,0,0,1,0,0,0,0,2,0,0,0,0
4221017-tg117,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231082-tg182,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231080-tg180,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231065-tg165,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231058-tg158,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231057-tg157,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231046-tg146,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231027-tg127,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221095-tg195,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221068-tg168,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221067-tg167,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221018-tg118,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202058-tg258,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202009-tg209,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202007-tg207,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202004-tg204,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202003-tg203,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4152013-tg213,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4152012-tg212,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4152002-tg202,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141090-tg190,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141035-tg135,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141012-tg112,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141009-tg109,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231036-tg136,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4231043-tg143,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4112005-tg205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
