school_server_code,English Beginner,English Elementary,Geometric Reasoning Part I,Geometric Reasoning Part II,Linear Equations,Proportional Reasoning,Atomic Structure,Sound,Understanding Motion,Basic Astronomy,Health and Disease,Ecosystem,Reflecting on Values,I2c
3051025-rj25,2,0,4,15,1,0,0,0,0,0,0,0,0,0
1011018-ct18,1,0,0,0,11,0,0,0,0,0,5,0,0,0
1011001-ct1,0,0,0,0,8,6,0,0,0,2,0,0,0,0
3072036-rj86,0,0,0,0,0,0,0,7,0,2,0,0,0,0
4231023-tg123,5,0,1,0,0,0,0,0,0,0,0,0,0,0
3072049-rj99,0,0,0,0,0,0,0,0,0,5,0,0,0,0
3072023-rj73,0,0,0,0,0,0,2,0,0,3,0,0,0,0
4231084-tg184,0,0,0,0,0,0,2,0,0,2,0,0,0,0
3051032-rj32,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4141008-tg108,0,0,0,0,1,0,0,0,0,2,0,0,0,0
3051001-rj1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1011014-ct14,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141035-tg135,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141009-tg109,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072050-rj100,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1011005-ct5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072048-rj98,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072047-rj97,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072046-rj96,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072044-rj94,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072043-rj93,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072042-rj92,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072041-rj91,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072040-rj90,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1011008-ct8,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072034-rj84,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072033-rj83,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072031-rj81,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072030-rj80,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072029-rj79,0,0,0,0,0,0,0,0,0,2,0,0,0,0
3072028-rj78,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141012-tg112,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4141090-tg190,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1011013-ct13,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221068-tg168,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231082-tg182,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231080-tg180,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231065-tg165,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231058-tg158,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231057-tg157,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231046-tg146,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4231027-tg127,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1011004-ct4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221095-tg195,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221067-tg167,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4152002-tg202,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221018-tg118,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4221017-tg117,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202058-tg258,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4202009-tg209,0,0,0,0,0,0,0,0,0,2,0,0,0,0
