school_server_code,ice,factorisation,coins_puzzle,rationpatterns,food_sharing_tool,ages_puzzle,policesquad,astroamer_element_hunt_activity,astroamer_moon_track,astroamer_planet_trek_activity
1011024-ct24,0.0,0.0,0.0,0.0,3.0,0.0,18.444444444444443,0.0,0.0,0.0
1011011-ct11,0.0,0.0,0.0,0.0,1.3260730301089045,0.0,16.010249839846253,0.0,0.0,0.0
1011001-ct1,0.0,2.570261437908497,2.2511671335200742,0.0,1.9145658263305323,2.233660130718954,2.555555555555556,1.1036414565826331,0.0,0.0
1011022-ct22,0.0,0.0,0.0,0.0,0.0,0.0,12.0506993006993,0.0,0.0,0.0
1011018-ct18,0.0,1.1940035273368608,1.8024691358024691,0.0,2.433862433862434,1.509700176366843,4.133597883597884,0.6631393298059964,0.0,0.015873015873015872
1011023-ct23,0.0,1.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
1011008-ct8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
1011009-ct9,0.0,0.0,0.0,0.0,0.0007803693748374231,0.0,9.516937844086025,0.0,0.0,0.0
1011020-ct20,0.0,0.0,0.7609496520671306,0.0,0.7572656569791241,0.24109701187065083,6.360517228712071,0.005321326238231682,0.0,0.0
1011019-ct19,0.0,0.0,0.0,0.0,0.0008990110878034162,0.00479472580161822,7.585042167901023,0.0,0.0,0.0
1011003-ct3,0.0,0.0,0.0,0.0,0.0,0.0,6.670454545454546,0.0,0.0,0.0
1011017-ct17,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,5.0476190476190474,0.0,0.0
1011007-ct7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1011014-ct14,0.0,0.0,0.09090909090909091,0.0,0.8376623376623377,0.0,1.922077922077922,0.5822510822510822,0.0,0.0
1011006-ct6,0.0,0.04487179487179487,0.0,0.0,0.5128205128205128,0.0,0.01282051282051282,2.2948717948717947,0.04487179487179487,0.04487179487179487
1011028-ct28,0.0,1.0,0.8266666666666667,0.0,0.17333333333333334,0.8266666666666667,0.0,0.0,0.0,0.0
1011016-ct16,0.0,0.5294117647058824,0.0,0.0,0.5294117647058824,0.5294117647058824,0.8823529411764706,0.0,0.0,0.0
1011005-ct5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011010-ct10,0.0,0.8529411764705882,0.0,0.0,0.14705882352941177,0.0,0.0,0.29411764705882354,0.0,0.0
1011013-ct13,0.0,0.7037037037037037,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.0
1011004-ct4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011026-ct26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
