school_server_code,ice,factorisation,coins_puzzle,rationpatterns,food_sharing_tool,ages_puzzle,policesquad,astroamer_element_hunt_activity,astroamer_moon_track,astroamer_planet_trek_activity
4183023-tg23,4.336273428886439,2.569643513414186,0.9636163175303197,0.10418963616317531,5.173465637633223,3.533259830944505,2.505402425578832,9.351341418596105,2.248438074237413,1.4454244762954795
3051024-rj24,0.0,11.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
3072029-rj79,0.0,0.0,0.0,0.0,27.272727272727273,0.0,0.05194805194805195,0.0,0.0,0.0
3072008-rj58,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
3051006-rj6,0.0,0.0,0.0,0.0,5.193882840850182,0.0,0.06220839813374806,21.055987558320375,0.5101088646967341,0.08501814411612234
3051026-rj26,0.0,0.0,0.0,0.0,13.917505030181086,0.0,10.340040241448692,0.8712273641851107,0.0,0.0
3051025-rj25,0.0,0.0,0.0,0.0,9.378378378378379,0.0,12.91891891891892,0.0,0.0,0.0
3072031-rj81,0.0,13.533333333333333,0.0,0.0,0.0,7.733333333333333,0.0,1.0,0.0,0.0
1011024-ct24,0.0,0.0,0.0,0.0,3.0,0.0,18.444444444444443,0.0,0.0,0.0
2031008-mz8,0.0,0.0,0.0,0.0,6.0,0.0,12.0,3.0,0.0,0.0
3072026-rj76,0.0,1.9053254437869822,0.0,0.0,10.47337278106509,1.2702169625246549,6.201183431952662,0.9861932938856016,0.0,0.0
3072046-rj96,0.0,12.922077922077921,3.7987012987012987,0.0,2.279220779220779,0.7012987012987013,0.0,0.0,0.0,0.0
3072028-rj78,0.0,0.0,0.0,0.0,18.23183760683761,0.0,0.0,1.4145299145299146,0.0,0.0
4231036-tg136,0.5779969814575249,1.4912677878395861,1.179333764553687,0.5995310478654593,3.474133965789852,1.119232427770591,7.2240447699131405,1.9080422595946527,0.6380983182406209,1.2761966364812418
3072035-rj85,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
2031014-mz14,0.0,0.0,0.0,0.0,0.0,0.0,18.939903846153847,0.0,0.0,0.0
3072032-rj82,0.0,0.5228951255539144,0.0,0.0,3.0384047267355982,0.5228951255539144,10.9807976366322,3.7311669128508123,0.0,0.0
3072002-rj52,0.0,0.0,0.0,0.6666666666666666,4.994871794871795,0.0,0.0,8.661538461538461,0.0,4.328205128205128
2031011-mz11,0.9375,0.0,0.0,0.0,0.0,0.0,16.96875,0.0,0.0,0.0
1011011-ct11,0.0,0.0,0.0,0.0,1.3389391979301424,0.0,16.326002587322122,0.0,0.0,0.0
4173074-tg74,1.5654923215898824,1.3780487804878048,0.8970189701897019,0.14092140921409213,1.7940379403794038,0.9295392953929539,4.555555555555555,2.4625112917795846,0.8970189701897019,2.6910569105691056
4152031-tg231,0.3712480252764613,3.0683254344391786,1.1387572406529751,0.4949973670352818,4.099526066350711,2.286729857819905,2.281003159557662,3.1241179568193784,0.0,0.0
4231084-tg184,0.0,2.9726775956284155,6.904371584699454,0.0,0.0,6.904371584699454,0.0,0.0,0.0,0.0
4192081-tg281,6.118518518518519,1.9703703703703703,0.0,0.0,5.717283950617285,1.8592592592592592,0.0,0.8740740740740741,0.0,0.0
3072024-rj74,0.0,0.7025641025641025,0.0,0.0,14.051282051282051,0.0,0.676923076923077,0.7282051282051282,0.0,0.0
4122100-tg300,1.798525308888003,3.4152669437643537,2.2072538860103625,0.6018333997608609,2.499202869669191,1.5904458236064454,2.1074133120765244,1.7178158628935831,0.0,0.0
3051013-rj13,0.0,0.0,0.0,0.0,13.235294117647058,0.0,2.019607843137255,0.0,0.0,0.0
3051031-rj31,0.28793774319066145,0.14396887159533073,0.0,0.005188067444876783,9.137483787289234,0.14396887159533073,5.027237354085603,0.4682230869001297,0.0,0.0
3072047-rj97,6.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0
3051015-rj15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
3072044-rj94,2.676258992805755,0.0,0.0,0.06474820143884892,12.115107913669064,0.0,0.0,0.0,0.0,0.0
3051011-rj11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.849315068493151,0.0,0.0
3072006-rj56,0.0,0.10882352941176471,0.0,0.0,14.367647058823529,0.10882352941176471,0.0,0.21764705882352942,0.0,0.0
3072025-rj75,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,12.535714285714286,0.0,1.9285714285714286
3072050-rj100,0.0,3.698744769874477,0.0,0.0,10.125523012552302,0.0,0.502092050209205,0.0,0.0,0.016736401673640166
3072022-rj72,0.0,0.0,0.0,0.0,14.156626506024097,0.0,0.0,0.0,0.0,0.0
4231078-tg178,0.0,1.0,3.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0
3072018-rj68,0.0,0.0,0.0,0.0,13.871287128712872,0.0,0.0,0.0,0.0,0.0
3072043-rj93,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,11.194444444444445,1.7222222222222223,0.0,0.0
3072023-rj73,0.0,0.3409090909090909,0.0,0.0,2.522727272727273,0.0,7.015151515151516,2.537878787878788,0.0,0.6818181818181818
1011001-ct1,0.0,2.570261437908497,2.2511671335200742,0.0,1.9145658263305323,2.233660130718954,2.555555555555556,1.1036414565826331,0.0,0.0
3051047-rj47,0.0,0.0,0.0,0.0,12.476510067114093,0.0,0.08053691275167785,0.0,0.0,0.0
3051036-rj36,0.0,1.9282639885222381,1.6068866571018652,0.0,0.642754662840746,3.2137733142037304,0.0,1.6076040172166428,2.1434720229555237,1.285509325681492
4152001-tg201,0.8554216867469879,1.855421686746988,1.0,0.0,2.566265060240964,1.855421686746988,1.855421686746988,1.283132530120482,0.0,0.8554216867469879
4202034-tg234,3.0198817839871035,1.7693713057495972,1.000537345513165,0.49892530897367005,3.9315780046569953,1.6316496507254163,0.0,0.10854379365932294,0.0,0.13326168726491133
1011022-ct22,0.0,0.0,0.0,0.0,0.0,0.0,12.0506993006993,0.0,0.0,0.0
2031030-mz30,0.0,0.0,0.2204724409448819,0.0,0.2204724409448819,0.2204724409448819,11.12007874015748,0.0,0.0,0.0
1011018-ct18,0.0,1.1940035273368608,1.8024691358024691,0.0,2.433862433862434,1.509700176366843,4.133597883597884,0.6631393298059964,0.0,0.015873015873015872
3072040-rj90,0.0,0.0,0.0,0.0,11.182072829131652,0.011204481792717087,0.0,0.0,0.0,0.0
4152015-tg215,0.0,0.0,1.339366515837104,0.0,3.009049773755656,1.669683257918552,0.0,3.82579185520362,0.33031674208144796,0.9909502262443439
